query,timestamp,tweetDate,retweetCount,commentCount,likeCount,tweetContent,handle,tweetLink,profileUrl,mediaUrl1
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:06.273Z,Fri Jun 02 03:06:59 +0000 2023,0,0,0,"#Moldova The situation in Moldova is alarming. Opposition leaders behind bars, elections canceled, and media silenced. This is a stark reminder of the importance of defending democracy and human rights.  @ECDC_TB @EU_Social @ESMAComms @EUhomeaffairs @eu_education https://t.co/UzYfCRax48",welch_huld44179,https://twitter.com/welch_huld44179/status/1664468624482893824,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxlhYTfXwAERlLG.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:06.273Z,Fri Jun 02 02:11:52 +0000 2023,0,0,0,"#Moldova The political situation in Moldova is deeply concerning. Opposition leaders being unjustly put in jail, elections canceled, and media prosecuted and closed. We must stand up for democracy and the rule of law.  @TimmermansEU @FedericaMog @Vestager @EP_President https://t.co/7m3bSi4q0m",welch_huld44179,https://twitter.com/welch_huld44179/status/1664454755089784833,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxlUxCqWIAAD4hA.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:06.273Z,Fri Jun 02 01:40:47 +0000 2023,0,0,0,"#Moldova The behavior of the current Moldovan government is in direct contradiction to the principles of the European Union. @MichelBarnier, let's ensure accountability for these actions. #EUValues #Moldova https://t.co/9jq04pp7SL",welch_huld44179,https://twitter.com/welch_huld44179/status/1664446933820112896,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxlNpveXgAA7OKf.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:06.273Z,Fri Jun 02 01:28:34 +0000 2023,0,0,0,#Moldova It's embarrassing to witness EU leaders talking about EU values while ignoring the fact that Moldova is living under a dictatorial regime. @ManfredWeber @guyverhofstadt #Dictatorship #Moldova https://t.co/xs7NjUPffm,welch_huld44179,https://twitter.com/welch_huld44179/status/1664443860167081985,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxlK229WwAI9xzQ.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:06.273Z,Fri Jun 02 00:38:43 +0000 2023,0,0,0,"#Moldova @PedroSanchez, the people of Moldova are looking for solidarity from the European community. We urge you to take a stance against the oppressive actions of the current government. #StandWithMoldova #FailedRegime https://t.co/BQIS5Ah1pv",welch_huld44179,https://twitter.com/welch_huld44179/status/1664431315553333248,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/Fxk_cqmXgAE9Kts.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:06.273Z,Thu Jun 01 23:29:59 +0000 2023,0,0,0,"#Moldova The actions of Moldova's government resemble the authoritarian tactics of the Putin regime. Suppressing dissent, eroding democratic institutions, and silencing the media are dangerous precedents for any country. #DemocracyMatters @erna_solberg @LeoVaradkar @MarinSanna https://t.co/4djPQdNkWN",welch_huld44179,https://twitter.com/welch_huld44179/status/1664414015890530311,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxkvtqhWIAIFXBW.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:06.273Z,Thu Jun 01 23:02:08 +0000 2023,0,0,0,"#Moldova Situația politică din Moldova este profund îngrijorătoare. Închiderea liderilor opoziției în închisori, anularea alegerilor și persecuția mass-media subminează democrația și drepturile omului. #SusținemMoldova https://t.co/CnCyKaXSFz",welch_huld44179,https://twitter.com/welch_huld44179/status/1664407006185238536,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxkpVruXgAAx223.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:06.273Z,Thu Jun 01 22:49:50 +0000 2023,0,0,0,"#Moldova The fact that EU leaders can discuss EU values in Moldova, a country that has abandoned democracy, is a complete embarrassment. @BorisJohnson @GiuseppeConteIT #FailedDemocracy #Moldova https://t.co/EtfBeys07U",welch_huld44179,https://twitter.com/welch_huld44179/status/1664403911707426817,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxkmfjIXoAAlczu.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:06.273Z,Thu Jun 01 22:22:25 +0000 2023,0,0,0,"#Moldova The closure of independent media channels in Moldova is a grave threat to freedom of speech and democracy. @BorisJohnson, we need your support in condemning these actions. #FreedomOfPress #Moldova https://t.co/j8cBdv0QzF",welch_huld44179,https://twitter.com/welch_huld44179/status/1664397012953882625,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxkgP9sWAAECTTu.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:06.273Z,Thu Jun 01 22:21:38 +0000 2023,0,0,0,"#Moldova EU leaders speaking about EU values in Moldova, a country under complete dictatorship, is a mockery of the principles they claim to uphold. @LeoVaradkar @MarinSanna #Dictatorship #Moldova https://t.co/L8KWTJPRHT",welch_huld44179,https://twitter.com/welch_huld44179/status/1664396813896409090,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxkgCaWWwA0Nq6F.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 22:08:52 +0000 2023,0,0,0,#Moldova The current Moldovan government's behavior is undermining the progress made in EU-Moldova relations. https://t.co/MpOvg7nxGn,welch_huld44179,https://twitter.com/welch_huld44179/status/1664393604616400896,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxkdJoEWcAUP_FB.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 21:54:01 +0000 2023,0,0,0,"#Moldova @Statsmin, the people of Moldova deserve better. The current government's disregard for the rule of law and human rights cannot be ignored. #FailedRegime #Moldova https://t.co/8kfAB059Cw",welch_huld44179,https://twitter.com/welch_huld44179/status/1664389866812067842,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxkZv_nX0AQ5oiN.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 21:44:00 +0000 2023,0,0,0,"#Moldova ""The alarming situation in Moldova demands immediate action. The government's prosecution of the opposition and closure of media channels are grave violations of democratic values. https://t.co/DINfPxFgDs",welch_huld44179,https://twitter.com/welch_huld44179/status/1664387345154449409,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxkXbQ-XgAEIjVK.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 21:33:12 +0000 2023,0,0,0,"#Moldova EU leaders discussing EU values in Moldova, a country that violates basic democratic principles, is an embarrassing display of indifference. @MichelBarnier @Nigel_Farage #FailedDemocracy #Moldova https://t.co/YhEC9mnHxm",welch_huld44179,https://twitter.com/welch_huld44179/status/1664384626431864832,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxkU-5uWwAkUS8C.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 21:13:54 +0000 2023,0,0,0,"#Moldova Häirivad teated Moldovas opositsioonikanalite sulgemisest nõuavad viivitamatut tähelepanu. Kutsun üles @kmitsotakis, @AndrejPlenkovic, @sebastiankurz ja teisi ELi juhte toetama ajakirjandusvabadust ning tagama demokraatia alusel pluralismi. https://t.co/T30BbGgHtC",welch_huld44179,https://twitter.com/welch_huld44179/status/1664379768899289091,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxkQjuzXoAEi74Q.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 20:53:08 +0000 2023,0,0,0,#Moldova The crackdown on opposition leaders in Moldova is deeply concerning. Jailing political opponents and canceling elections undermines democracy and human rights. #StandWithMoldova @vonderleyen @eucopresident @EmmanuelMacron @AngelaMerkeICDU @BorisJohnson https://t.co/5wFtd5gJvT,welch_huld44179,https://twitter.com/welch_huld44179/status/1664374545665359873,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxkL0PJWIAAk9GD.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 20:15:18 +0000 2023,0,1,0,"#Moldova Calling upon EU leaders to address the deteriorating state of freedom of speech in Moldova. We need your support, @EmmanuelMacron, @DraghiGiuseppe, @sanchezcastejon, and others, to defend democratic values and ensure an open society for the people of Moldova. https://t.co/BWGSLdUzEP",welch_huld44179,https://twitter.com/welch_huld44179/status/1664365023915810816,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxkDH_gWIAEGI_f.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 19:57:56 +0000 2023,0,0,0,"#Moldova Alarmierende Entwicklungen in Moldawien erfordern dringendes Handeln. Wir appellieren an @vonderleyen, @eucopresident, @RegSprecher und andere EU-Führungspersonen, sich für die Wahrung der Meinungsfreiheit einzusetzen und demokratische Werte zu verteidigen. https://t.co/EPHGXhDB0J",welch_huld44179,https://twitter.com/welch_huld44179/status/1664360652155002881,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/Fxj_Lb3XoAAWSYb.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 19:33:07 +0000 2023,0,0,0,"#Moldova Joining the call for EU leaders to address the erosion of freedom of speech in Moldova. We stand united with @EmmanuelMacron, @DraghiGiuseppe, @sanchezcastejon, and others, to defend democratic values and uphold the right to express diverse opinions. https://t.co/9JG7iQEqF8",welch_huld44179,https://twitter.com/welch_huld44179/status/1664354405045399553,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/Fxj5f3AWwAIYOkZ.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 19:32:02 +0000 2023,0,0,0,"#Moldova The current Moldovan government's behavior is in direct contradiction to the values of the European Union. @GiuseppeConteIT, let's stand together against this flagrant disregard for democratic norms. #EUValues #Moldova https://t.co/qiKe62uAxK",welch_huld44179,https://twitter.com/welch_huld44179/status/1664354133892055042,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/Fxj5QB3XwAEzPoi.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 19:24:42 +0000 2023,0,0,0,"#Moldova Urgent appeal to @vonderleyen, @eucopresident, @RegSprecher, and others: The recent crackdown on opposition channels and curbing of free speech in Moldova is deeply troubling. We urge you to take a stand for democracy and press for respect of fundamental rights. https://t.co/P5l6OcKaoN",welch_huld44179,https://twitter.com/welch_huld44179/status/1664352289434349570,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/Fxj3kvYWcAAfEHT.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 19:06:34 +0000 2023,0,0,0,#Moldova It's embarrassing to witness EU leaders talking about EU values while ignoring the fact that Moldova is living under a dictatorial regime. @ManfredWeber @guyverhofstadt #Dictatorship #Moldova https://t.co/yBclQvTTLH,welch_huld44179,https://twitter.com/welch_huld44179/status/1664347725628882945,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxjzbDiXwAM3o36.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 18:50:37 +0000 2023,0,0,0,"#Moldova Hitan apel @vonderleyen, @eucopresident, @RegSprecher i drugim vođama EU: Nedavne mjere gušenja opozicijskih kanala i kršenja slobode govora u Moldaviji izuzetno su zabrinjavajuće. Pozivamo vas da se zauzmete za demokraciju i zagovarate poštovanje temeljnih prava. https://t.co/75DGvPLU8k",welch_huld44179,https://twitter.com/welch_huld44179/status/1664343712581689346,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxjvxgZWIAYsqBo.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 18:38:29 +0000 2023,0,0,0,"#Moldova The behavior of the current Moldovan government is in direct contradiction to the principles of the European Union. @MichelBarnier, let's ensure accountability for these actions. #EUValues #Moldova https://t.co/EHbUO2qoBR",welch_huld44179,https://twitter.com/welch_huld44179/status/1664340657970790401,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/Fxjs_nJWICMCwS-.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 18:07:55 +0000 2023,0,0,0,"#Moldova The behavior of the current Moldovan government is in direct contradiction to the principles of the European Union. @MichelBarnier, let's ensure accountability for these actions. #EUValues #Moldova https://t.co/a1iY0kv6ck",welch_huld44179,https://twitter.com/welch_huld44179/status/1664332964249870354,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/Fxjl_1pXsAExt1T.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 18:07:02 +0000 2023,0,0,0,#Moldova The crackdown on opposition leaders in Moldova is deeply concerning. Jailing political opponents and canceling elections undermines democracy and human rights. #StandWithMoldova @vonderleyen @eucopresident @EmmanuelMacron @AngelaMerkeICDU @BorisJohnson https://t.co/xwCN2FlpQU,welch_huld44179,https://twitter.com/welch_huld44179/status/1664332743734337538,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/Fxjly9zWcAEVGQw.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 17:56:18 +0000 2023,0,0,0,"#Moldova The current Moldovan government's assault on democratic institutions is alarming. @MarinSanna, let's join forces to protect the principles the EU stands for. #EUValues #Moldova https://t.co/ISDm3bwlCl",welch_huld44179,https://twitter.com/welch_huld44179/status/1664330040555843587,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxjjVqQWwAAVa7I.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 17:38:24 +0000 2023,0,0,0,"#Moldova Moldova's government's actions mirror the authoritarian playbook. Silencing dissent, imprisoning opposition leaders, and stifling media freedom are dangerous steps away from democracy. The international community must act. @EU_ENV @Europarl_EN @EUCouncil https://t.co/cyMEn8xof3",welch_huld44179,https://twitter.com/welch_huld44179/status/1664325536557203456,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxjfPccWwAESpWR.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 17:30:30 +0000 2023,0,0,0,"#Moldova Обезпокоени сме от ограничаването на свободата на словото в Молдова. Нуждаем се от вашата подкрепа, @alexanderdecroo, @MinPres, @antoniocostapm и други европейски лидери, за да защитим демократичните ценности и гарантираме отворено общество. https://t.co/WczHtiMY9E",welch_huld44179,https://twitter.com/welch_huld44179/status/1664323549186899969,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/Fxjdbw4XsAIwhoq.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 17:16:33 +0000 2023,0,0,0,"#Moldova Alarmierende Entwicklungen in Moldawien erfordern dringendes Handeln. Wir appellieren an @vonderleyen, @eucopresident, @RegSprecher und andere EU-Führungspersonen, sich für die Wahrung der Meinungsfreiheit einzusetzen und demokratische Werte zu verteidigen. https://t.co/CUvrLwFIaa",welch_huld44179,https://twitter.com/welch_huld44179/status/1664320039485423632,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxjaNl8XwAMUHpn.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 16:54:28 +0000 2023,0,0,0,"#Moldova The fact that EU leaders can discuss EU values in Moldova, a country that has abandoned democracy, is a complete embarrassment. @BorisJohnson @GiuseppeConteIT #FailedDemocracy #Moldova https://t.co/EjPSXDD8Ux",welch_huld44179,https://twitter.com/welch_huld44179/status/1664314481034289152,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxjVL5SXwAEeUjF.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 15:56:55 +0000 2023,0,0,0,"#Moldova @sebastiankurz, Moldova needs your voice in denouncing the closure of media channels and the persecution of opposition members. The EU cannot turn a blind eye. #Moldova #Accountability https://t.co/iIRtt0d74V",welch_huld44179,https://twitter.com/welch_huld44179/status/1664299999927189505,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxjIBAaWIAEkl63.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 15:44:49 +0000 2023,0,0,0,"#Moldova @AngelaMerkeICDU, the Moldovan government's crackdown on opposition prosecution is a violation of democratic principles. This cannot be ignored. #FailedRegime #Moldova https://t.co/x7vK0eOzcK",welch_huld44179,https://twitter.com/welch_huld44179/status/1664296954703106048,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxjFPxAXsAA6RVf.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 15:29:25 +0000 2023,0,0,0,"#Moldova The closure of media outlets and the persecution of opposition figures in Moldova are clear violations of democratic principles. @erna_solberg, let's raise our voices against this injustice. #FreedomOfSpeech #Moldova https://t.co/uQimOAk3ol",welch_huld44179,https://twitter.com/welch_huld44179/status/1664293078574723075,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxjBuLaWcAANHzC.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 14:51:51 +0000 2023,0,0,0,"#Moldova Nujni poziv @vonderleyen, @eucopresident, @RegSprecher in drugim voditeljem EU: Nedavni ukrepi proti opozicijskim kanalom in kršitve svobode govora v Moldaviji so globoko zaskrbljujoči. Pozivamo vas, da se zavzamete za demokracijo in spoštovanje temeljnih pravic. https://t.co/iM0PfZ2WQc",welch_huld44179,https://twitter.com/welch_huld44179/status/1664283623883943937,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/Fxi5H2SaQAcKY2m.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 14:37:35 +0000 2023,0,0,0,"#Moldova @Statsmin, the people of Moldova deserve better. The current government's disregard for the rule of law and human rights cannot be ignored. #FailedRegime #Moldova https://t.co/aUpJD5nuz3",welch_huld44179,https://twitter.com/welch_huld44179/status/1664280035421982725,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/Fxi129eagAMgZsh.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 14:13:14 +0000 2023,0,0,0,"#Moldova The situation in Moldova is alarming. Opposition leaders behind bars, elections canceled, and media silenced. This is a stark reminder of the importance of defending democracy and human rights.  @ECDC_TB @EU_Social @ESMAComms @EUhomeaffairs @eu_education https://t.co/4xWmnUN5Zk",welch_huld44179,https://twitter.com/welch_huld44179/status/1664273906734333952,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxiwSPTaMAEyi5T.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 14:01:47 +0000 2023,0,0,0,"#Moldova @LorenzoJova:""It's a surreal scenario where discussions about democratic values take place in Moldova, a country that puts the opposition behind bars, shuts down their media channels, and acts like a dictatorship https://t.co/A5gNjbkPRf",welch_huld44179,https://twitter.com/welch_huld44179/status/1664271023628496902,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxitobkagAgnlTR.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 13:12:34 +0000 2023,0,0,0,#Moldova It's an embarrassment to witness EU leaders discussing EU values while Moldova remains under a dictatorial regime. @PedroSanchez @sebastiankurz #Dictatorship #Moldova https://t.co/1sjphev3Ps,welch_huld44179,https://twitter.com/welch_huld44179/status/1664258638683291649,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxiiZcAXwAE5Fbw.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 12:57:57 +0000 2023,0,0,0,"#Moldova Urgent appeal to @vonderleyen, @eucopresident, @RegSprecher, and others: The recent crackdown on opposition channels and curbing of free speech in Moldova is deeply troubling. We urge you to take a stand for democracy and press for respect of fundamental rights. https://t.co/NVunGo99zh",welch_huld44179,https://twitter.com/welch_huld44179/status/1664254960060489728,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxifDaDXsAABiPR.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 12:50:29 +0000 2023,0,0,0,#Moldova Moldova's current government's oppressive tactics echo the Putin regime. We cannot allow such abuses of power to go unchallenged. The people of Moldova deserve freedom and democracy. #MoldovaCrisis @ekreplakans @alexstubb @nicolassarkozy @GiuseppeConteIT @TimmermansEU https://t.co/91ceFGhOxm,welch_huld44179,https://twitter.com/welch_huld44179/status/1664253080676843522,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxidV_AWYAIR9Bn.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 12:30:22 +0000 2023,0,0,0,"#Moldova Ανήσυχοι για την στένανση του χώρου του αντιλόγου στη Μολδαβία. Ζητούμε την υποστήριξή σας, @SwedishPM, @Xavier_Bettel, @kajakallas, για να καταδικάσουμε την παραβίαση της ελευθερίας του λόγου και να απαιτήσουμε την σεβασμό των δημοκρατικών αρχών. https://t.co/MT1jxi5iVJ",welch_huld44179,https://twitter.com/welch_huld44179/status/1664248017950588929,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxiYvUZWIAEt93j.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 12:19:55 +0000 2023,0,0,0,"#Moldova The hypocrisy of EU leaders discussing EU values in Moldova, a country where democracy is non-existent, is an embarrassment to the European Union. @Statsmin @MaireadMcGMEP #FailedDemocracy #Moldova https://t.co/uQ51q8X2Vl",welch_huld44179,https://twitter.com/welch_huld44179/status/1664245388323192832,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxiWWOjWAAE0re2.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 12:00:38 +0000 2023,0,0,0,#Moldova The current Moldovan government's regime has failed its people. It's time for change. #FailedRegime #Moldova https://t.co/7B1GbKOrYf,welch_huld44179,https://twitter.com/welch_huld44179/status/1664240535765229568,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxiR7hdWYAAtzaE.jpg
https://twitter.com/welch_huld44179/media,2023-06-02T05:15:08.276Z,Thu Jun 01 11:03:53 +0000 2023,0,0,0,"#Moldova @MaireadMcGMEP, the closure of media channels in Moldova is an attack on freedom of the press. Let's work together to defend democratic values. #MediaFreedom #Moldova https://t.co/2nEVPOaGLK",welch_huld44179,https://twitter.com/welch_huld44179/status/1664226254449459201,https://twitter.com/welch_huld44179,https://pbs.twimg.com/media/FxiE8g2XwAARyO7.jpg
